"Moore, David H.",Joint Committee: Human Relations; Public Safety,12/16/15,5/20/19
"Moore, David H.","Joint Committee: Human Relations; Special Events, Cultural Affairs and Recreation",1/14/16,5/20/19
"Moore, David H.",Joint Committee: License and Consumer Protection; Housing and Real Estate,3/16/16,5/19/19
"Moore, David H.",Joint Committee: License and Consumer Protection; Public Safety,2/10/16,5/20/19
"Moore, David H.",Joint Committee: License and Consumer Protection; Transportation and Public Way,5/18/16,5/20/19
"Moore, David H.","Joint Committee: License and Consumer Protection; Zoning, Landmarks and Building Standards",12/16/16,5/19/19
"Moore, David H.","Joint Committee: Workforce Development and Audit; Committees, Rules and Ethics",12/4/15,5/20/19
"Moore, Joseph",City Council,5/5/91,5/20/19
"Moore, Joseph",Committee on Budget and Government Operations,5/21/07,5/20/19
"Moore, Joseph","Committee on Committees, Rules and Ethics",5/21/07,5/20/19
"Moore, Joseph",Committee on Education and Child Development,5/20/15,5/20/19
"Moore, Joseph","Committee on Energy, Environmental Protection and Public Utilities",5/21/07,5/16/11
"Moore, Joseph",Committee on Finance,5/21/07,5/20/19
"Moore, Joseph",Committee on Health,5/21/07,5/16/11
"Moore, Joseph",Committee on Health and Environmental Protection,5/21/07,5/20/19
"Moore, Joseph",Committee on Historical Landmark Preservation,5/21/07,5/16/11
"Moore, Joseph",Committee on Housing and Real Estate,5/20/15,5/20/19
"Moore, Joseph",Committee on Human Relations,7/24/14,5/20/19
"Moore, Joseph","Committee on Special Events, Cultural Affairs and Recreation",7/24/13,5/20/19
"Moore, Joseph",Joint Committee; Finance; Public Safety,7/29/15,5/20/19
"Moore, Joseph",Joint Committee: Aviation; Finance,5/21/07,5/4/15
"Moore, Joseph",Joint Committee: Budget and Government Operations; Finance; Transportation and Public Way,5/21/07,5/4/15
"Moore, Joseph",Joint Committee: Budget and Government Operations; Health and Environmental Protection,5/21/07,5/4/15
"Moore, Joseph","Joint Committee: Budget and Government Operations; Housing and Real Estate; Special Events, Cultural Affairs and Recreation",3/11/15,5/18/15
"Moore, Joseph",Joint Committee: Budget and Government Operations; License and Consumer Protection,5/21/07,5/4/15
"Moore, Joseph",Joint Committee: Budget and Government Operations; Public Safety,4/13/16,5/20/19
"Moore, Joseph","Joint Committee: Budget and Government Operations; Zoning, Landmarks and Building Standards",5/16/11,5/5/15
"Moore, Joseph","Joint Committee: Committees, Rules and Ethics; Economic, Capital and Technology Development",5/21/07,5/4/15
"Moore, Joseph","Joint Committee: Economic, Capital and Technology Development; Finance",5/21/07,5/20/19
"Moore, Joseph","Joint Committee: Economic, Capital and Technology Development; Health and Environmental Protection",5/21/07,5/4/15
"Moore, Joseph","Joint Committee: Economic, Capital and Technology Development; Special Events, Cultural Affairs and Recreation",5/21/07,5/4/15
"Moore, Joseph",Joint Committee: Education and Child Development; Finance,5/21/07,5/4/15
"Moore, Joseph",Joint Committee: Education and Child Development; Health and Environmental Protection,8/26/16,5/20/19
"Moore, Joseph",Joint Committee: Finance; Budget and Government Operations,7/29/15,5/20/19
"Moore, Joseph",Joint Committee: Finance; Health and Environmental Protection,5/21/07,5/4/15
"Moore, Joseph",Joint Committee: Finance; Housing and Real Estate,5/21/07,5/4/15
"Moore, Joseph",Joint Committee: Finance; Human Relations,5/6/91,5/18/15
"Moore, Joseph",Joint Committee: Finance; License and Consumer Protection,10/21/15,5/20/19
"Moore, Joseph",Joint Committee: Finance; Police and Fire,5/21/07,5/16/11
"Moore, Joseph",Joint Committee: Finance; Public Safety,5/6/91,5/20/19
"Moore, Joseph","Joint Committee: Finance; Special Events, Cultural Affairs and Recreation",5/21/07,5/4/15
"Moore, Joseph",Joint Committee: Finance; Transportation and Public Way,2/5/14,5/4/15
"Moore, Joseph","Joint Committee: Finance; Zoning, Landmarks and Building Standards",5/21/07,5/4/15
"Moore, Joseph",Joint Committee: Health and Environmental Protection; Housing and Real Estate,5/16/11,5/5/15
"Moore, Joseph",Joint Committee: Health and Environmental Protection; License and Consumer Protection,5/21/07,5/4/15
"Moore, Joseph",Joint Committee: Health and Environmental Protection; License and Consumer Protection; Public Safety,5/21/07,5/4/15
"Moore, Joseph","Joint Committee: Health and Environmental Protection; Zoning, Landmarks and Building Standards",5/16/11,5/5/15
"Moore, Joseph",Joint Committee: Housing and Real Estate; Human Relations,5/21/07,5/4/15
"Moore, Joseph","Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",6/17/16,5/20/19
"Moore, Joseph",Joint Committee: Human Relations; Public Safety,5/21/07,5/20/19
"Moore, Joseph","Joint Committee: Human Relations; Special Events, Cultural Affairs and Recreation",1/14/16,5/20/19
"Moore, Joseph",Joint Committee: License and Consumer Protection; Housing and Real Estate,3/16/16,5/19/19
"Moore, Joseph",Joint Committee: License and Consumer Protection; Human Relations,5/16/11,5/4/15
"Moore, Joseph",Joint Committee: Public Safety; Health and Environmental Protection,1/25/17,5/20/19
"Moore, Joseph","Joint Committee: Workforce Development and Audit; Committees, Rules and Ethics",12/4/15,5/20/19
"Moreno, Proco Joe",City Council,3/26/10,5/20/19
"Moreno, Proco Joe","Committee on Committees, Rules and Ethics",3/26/10,5/20/19
"Moreno, Proco Joe","Committee on Economic, Capital and Technology Development",3/26/10,5/20/19
"Moreno, Proco Joe",Committee on Education and Child Development,3/26/10,5/18/15
"Moreno, Proco Joe","Committee on Energy, Environmental Protection and Public Utilities",3/26/10,5/16/11
"Moreno, Proco Joe",Committee on Finance,3/26/10,5/20/19
"Moreno, Proco Joe",Committee on Health and Environmental Protection,3/26/10,5/20/19
"Moreno, Proco Joe",Committee on Historical Landmark Preservation,3/26/10,5/16/11
"Moreno, Proco Joe",Committee on Human Relations,5/20/15,4/12/16
"Moreno, Proco Joe",Committee on License and Consumer Protection,3/26/10,5/18/15
"Moreno, Proco Joe",Committee on Parks and Recreation,3/26/10,5/16/11
"Moreno, Proco Joe",Committee on Special Events and Cultural Affairs,3/26/10,5/16/11
"Moreno, Proco Joe","Committee on Special Events, Cultural Affairs and Recreation",3/26/10,5/20/19
"Moreno, Proco Joe",Committee on Workforce Development and Audit,7/24/13,5/18/15
"Moreno, Proco Joe","Committee on Zoning, Landmarks and Building Standards",5/20/15,5/20/19
"Moreno, Proco Joe",Joint Committee; Finance; Public Safety,7/29/15,5/20/19
"Moreno, Proco Joe",Joint Committee: Aviation; Finance,3/26/10,5/4/15
"Moreno, Proco Joe",Joint Committee: Budget and Government Operations; Health and Environmental Protection,3/26/10,5/4/15
"Moreno, Proco Joe","Joint Committee: Budget and Government Operations; Housing and Real Estate; Special Events, Cultural Affairs and Recreation",3/11/15,5/18/15
"Moreno, Proco Joe",Joint Committee: Budget and Government Operations; License and Consumer Protection,3/26/10,5/4/15
"Moreno, Proco Joe","Joint Committee: Committees, Rules and Ethics; Economic, Capital and Technology Development",3/26/10,5/4/15
"Moreno, Proco Joe","Joint Committee: Economic, Capital and Technology Development; Finance",3/26/10,5/20/19
"Moreno, Proco Joe","Joint Committee: Economic, Capital and Technology Development; Health and Environmental Protection",3/26/10,5/4/15
"Moreno, Proco Joe","Joint Committee: Economic, Capital and Technology Development; Housing and Real Estate; Zoning, Landmarks and Building Standards",3/26/10,5/4/15
"Moreno, Proco Joe","Joint Committee: Economic, Capital and Technology Development; License and Consumer Protection",3/26/10,5/4/15
"Moreno, Proco Joe","Joint Committee: Economic, Capital and Technology Development; Special Events, Cultural Affairs and Recreation",3/26/10,5/4/15
"Moreno, Proco Joe",Joint Committee: Education and Child Development; Finance,3/26/10,5/4/15
"Moreno, Proco Joe",Joint Committee: Education and Child Development; Health and Environmental Protection,3/11/14,5/20/19
"Moreno, Proco Joe",Joint Committee: Finance; Budget and Government Operations,7/29/15,5/20/19
"Moreno, Proco Joe",Joint Committee: Finance; Health and Environmental Protection,3/26/10,5/4/15
"Moreno, Proco Joe",Joint Committee: Finance; Housing and Real Estate,3/26/10,5/4/15
"Moreno, Proco Joe",Joint Committee: Finance; Human Relations,3/26/10,5/18/15
"Moreno, Proco Joe",Joint Committee: Finance; License and Consumer Protection,3/18/15,5/20/19
"Moreno, Proco Joe",Joint Committee: Finance; Public Safety,3/26/10,5/20/19
"Moreno, Proco Joe","Joint Committee: Finance; Special Events, Cultural Affairs and Recreation",3/26/10,5/4/15
"Moreno, Proco Joe",Joint Committee: Finance; Transportation and Public Way,2/5/14,5/4/15
"Moreno, Proco Joe","Joint Committee: Finance; Zoning, Landmarks and Building Standards",3/26/10,5/4/15
"Moreno, Proco Joe",Joint Committee: Health and Environmental Protection; Housing and Real Estate,5/16/11,5/5/15
"Moreno, Proco Joe",Joint Committee: Health and Environmental Protection; License and Consumer Protection,3/26/10,5/4/15
"Moreno, Proco Joe",Joint Committee: Health and Environmental Protection; License and Consumer Protection; Public Safety,3/26/10,5/4/15
"Moreno, Proco Joe","Joint Committee: Health and Environmental Protection; Zoning, Landmarks and Building Standards",5/16/11,5/5/15
"Moreno, Proco Joe","Joint Committee: Housing and Real Estate; License and Consumer Protection; Zoning, Landmarks and Building Standards",5/16/11,5/5/15
"Moreno, Proco Joe","Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",6/17/16,5/20/19
"Moreno, Proco Joe",Joint Committee: Human Relations; Public Safety,12/16/15,4/12/16
"Moreno, Proco Joe","Joint Committee: Human Relations; Special Events, Cultural Affairs and Recreation",1/14/16,4/12/16
"Moreno, Proco Joe",Joint Committee: License and Consumer Protection; Human Relations,5/16/11,5/4/15
"Moreno, Proco Joe",Joint Committee: License and Consumer Protection; Transportation and Public Way,3/26/10,5/4/15
"Moreno, Proco Joe","Joint Committee: License and Consumer Protection; Zoning, Landmarks and Building Standards",3/26/10,5/19/19
"Moreno, Proco Joe",Joint Committee: Public Safety; Health and Environmental Protection,1/25/17,5/20/19
"Moreno, Proco Joe","Joint Committee: Workforce Development and Audit; Committees, Rules and Ethics",12/4/15,5/20/19
"Moreno, Proco Joe",Joint Committee: Workforce Development and Audit; Public Safety,5/16/11,5/4/15
"Munoz, Ricardo",City Council,1/12/93,5/20/19
"Munoz, Ricardo",Committee on Budget and Government Operations,5/21/07,5/20/19
"Munoz, Ricardo","Committee on Committees, Rules and Ethics",5/21/07,5/20/19
"Munoz, Ricardo",Committee on Education,5/21/07,5/16/11
"Munoz, Ricardo",Committee on Education and Child Development,5/21/07,5/20/19
"Munoz, Ricardo",Committee on Finance,5/21/07,5/20/19
"Munoz, Ricardo",Committee on Human Relations,5/21/07,5/20/19
"Munoz, Ricardo",Committee on Parks and Recreation,5/21/07,5/16/11
"Munoz, Ricardo",Committee on Pedestrian and Traffic Safety,5/21/07,5/18/15
"Munoz, Ricardo",Committee on Public Safety,5/20/15,5/20/19
"Munoz, Ricardo",Joint Committee; Finance; Public Safety,7/29/15,5/20/19
"Munoz, Ricardo",Joint Committee: Aviation; Finance,5/21/07,5/4/15
"Munoz, Ricardo",Joint Committee: Budget and Government Operations; Finance; Transportation and Public Way,5/21/07,5/4/15
"Munoz, Ricardo",Joint Committee: Budget and Government Operations; Health and Environmental Protection,5/21/07,5/4/15
"Munoz, Ricardo","Joint Committee: Budget and Government Operations; Housing and Real Estate; Special Events, Cultural Affairs and Recreation",3/11/15,5/18/15
"Munoz, Ricardo",Joint Committee: Budget and Government Operations; License and Consumer Protection,5/21/07,5/4/15
"Munoz, Ricardo",Joint Committee: Budget and Government Operations; Public Safety,4/13/16,5/20/19
"Munoz, Ricardo","Joint Committee: Budget and Government Operations; Zoning, Landmarks and Building Standards",5/16/11,5/5/15
"Munoz, Ricardo","Joint Committee: Committees, Rules and Ethics; Economic, Capital and Technology Development",5/21/07,5/4/15
"Munoz, Ricardo","Joint Committee: Economic, Capital and Technology Development; Finance",5/21/07,5/20/19
"Munoz, Ricardo",Joint Committee: Education and Child Development; Finance,5/21/07,5/4/15
"Munoz, Ricardo",Joint Committee: Education and Child Development; Health and Environmental Protection,8/26/16,5/20/19
"Munoz, Ricardo",Joint Committee: Finance; Budget and Government Operations,7/29/15,5/20/19
"Munoz, Ricardo",Joint Committee: Finance; Health and Environmental Protection,5/21/07,5/4/15
"Munoz, Ricardo",Joint Committee: Finance; Housing and Real Estate,5/21/07,5/4/15
"Munoz, Ricardo",Joint Committee: Finance; Human Relations,1/12/93,5/18/15
"Munoz, Ricardo",Joint Committee: Finance; License and Consumer Protection,3/18/15,5/20/19
"Munoz, Ricardo",Joint Committee: Finance; Police and Fire,5/21/07,5/16/11
"Munoz, Ricardo",Joint Committee: Finance; Public Safety,1/12/93,5/20/19
"Munoz, Ricardo","Joint Committee: Finance; Special Events, Cultural Affairs and Recreation",5/21/07,5/4/15
"Munoz, Ricardo",Joint Committee: Finance; Transportation and Public Way,2/5/14,5/4/15
"Munoz, Ricardo","Joint Committee: Finance; Zoning, Landmarks and Building Standards",5/21/07,5/4/15
"Munoz, Ricardo",Joint Committee: Housing and Real Estate; Human Relations,5/18/11,5/4/15
"Munoz, Ricardo",Joint Committee: Human Relations; Public Safety,5/21/07,5/20/19
"Munoz, Ricardo","Joint Committee: Human Relations; Special Events, Cultural Affairs and Recreation",1/14/16,5/20/19
"Munoz, Ricardo",Joint Committee: License and Consumer Protection; Human Relations,5/16/11,5/4/15
"Munoz, Ricardo",Joint Committee: License and Consumer Protection; Public Safety,2/10/16,5/20/19
"Munoz, Ricardo",Joint Committee: Pedestrian and Traffic Safety; Transportation and Public Way,5/11/11,5/4/15
"Munoz, Ricardo",Joint Committee: Public Safety; Health and Environmental Protection,1/25/17,5/20/19
"Munoz, Ricardo","Joint Committee: Workforce Development and Audit; Committees, Rules and Ethics",12/4/15,5/20/19
"Napolitano, Anthony V.",City Council,5/18/15,5/20/19
"Napolitano, Anthony V.",Committee on Aviation,5/20/15,5/20/19
"Napolitano, Anthony V.","Committee on Committees, Rules and Ethics",5/20/15,5/20/19
"Napolitano, Anthony V.",Committee on Human Relations,5/20/15,5/20/19
"Napolitano, Anthony V.",Committee on Pedestrian and Traffic Safety,5/20/15,5/20/19
"Napolitano, Anthony V.",Committee on Public Safety,5/20/15,5/20/19
"Napolitano, Anthony V.",Committee on Transportation and Public Way,5/20/15,5/20/19
"Napolitano, Anthony V.",Joint Committee; Finance; Public Safety,7/29/15,5/20/19
"Napolitano, Anthony V.",Joint Committee: Budget and Government Operations; Public Safety,4/13/16,5/20/19
"Napolitano, Anthony V.",Joint Committee: Finance; Public Safety,7/29/15,5/20/19
"Napolitano, Anthony V.",Joint Committee: Human Relations; Public Safety,12/16/15,5/20/19
"Napolitano, Anthony V.","Joint Committee: Human Relations; Special Events, Cultural Affairs and Recreation",1/14/16,5/20/19
"Napolitano, Anthony V.",Joint Committee: License and Consumer Protection; Public Safety,2/10/16,5/20/19
"Napolitano, Anthony V.",Joint Committee: License and Consumer Protection; Transportation and Public Way,5/18/16,5/20/19
"Napolitano, Anthony V.",Joint Committee: Public Safety; Health and Environmental Protection,1/25/17,5/20/19
"Napolitano, Anthony V.","Joint Committee: Workforce Development and Audit; Committees, Rules and Ethics",12/4/15,5/20/19
"Newsome, Shirley",City Council,1/13/11,5/15/11
"Newsome, Shirley","Committee on Committees, Rules and Ethics",1/13/11,5/16/11
"Newsome, Shirley","Committee on Economic, Capital and Technology Development",1/13/11,5/16/11
"Newsome, Shirley","Committee on Energy, Environmental Protection and Public Utilities",1/13/11,5/16/11
"Newsome, Shirley",Committee on Historical Landmark Preservation,1/13/11,5/16/11
"Newsome, Shirley",Committee on Parks and Recreation,1/13/11,5/16/11
"O'Connor, Mary",City Council,5/16/11,5/17/15
"O'Connor, Mary",Committee on Aviation,5/18/11,5/18/15
"O'Connor, Mary",Committee on Budget and Government Operations,5/16/11,5/18/15
"O'Connor, Mary","Committee on Committees, Rules and Ethics",5/16/11,5/18/15
"O'Connor, Mary",Committee on Education and Child Development,5/16/11,5/18/15
"O'Connor, Mary",Committee on Housing and Real Estate,5/16/11,5/18/15
"O'Connor, Mary",Committee on License and Consumer Protection,5/16/11,5/18/15
"O'Connor, Mary",Committee on Public Safety,5/16/11,5/18/15
"O'Connor, Mary",Committee on Transportation and Public Way,5/16/11,5/18/15
"O'Connor, Mary",Joint Committee: Aviation; Finance,5/16/11,5/4/15
"O'Connor, Mary",Joint Committee: Budget and Government Operations; Finance; Transportation and Public Way,5/16/11,5/4/15
"O'Connor, Mary",Joint Committee: Budget and Government Operations; Health and Environmental Protection,5/16/11,5/4/15
"O'Connor, Mary","Joint Committee: Budget and Government Operations; Housing and Real Estate; Special Events, Cultural Affairs and Recreation",3/11/15,5/18/15
"O'Connor, Mary",Joint Committee: Budget and Government Operations; License and Consumer Protection,5/16/11,5/4/15
"O'Connor, Mary","Joint Committee: Budget and Government Operations; Zoning, Landmarks and Building Standards",5/16/11,5/5/15
"O'Connor, Mary","Joint Committee: Committees, Rules and Ethics; Economic, Capital and Technology Development",5/16/11,5/4/15
"O'Connor, Mary","Joint Committee: Economic, Capital and Technology Development; Housing and Real Estate; Zoning, Landmarks and Building Standards",5/18/11,5/4/15
"O'Connor, Mary","Joint Committee: Economic, Capital and Technology Development; License and Consumer Protection",5/16/11,5/4/15
"O'Connor, Mary",Joint Committee: Education and Child Development; Finance,5/16/11,5/4/15
"O'Connor, Mary",Joint Committee: Finance; Housing and Real Estate,5/16/11,5/4/15
"O'Connor, Mary",Joint Committee: Finance; License and Consumer Protection,3/18/15,5/18/15
"O'Connor, Mary",Joint Committee: Finance; Public Safety,5/16/11,5/18/15
"O'Connor, Mary",Joint Committee: Finance; Transportation and Public Way,2/5/14,5/4/15
"O'Connor, Mary","Joint Committee: Finance; Zoning, Landmarks and Building Standards",5/18/11,5/4/15
"O'Connor, Mary",Joint Committee: Health and Environmental Protection; Housing and Real Estate,5/16/11,5/5/15
"O'Connor, Mary",Joint Committee: Health and Environmental Protection; License and Consumer Protection,5/16/11,5/4/15
"O'Connor, Mary",Joint Committee: Health and Environmental Protection; License and Consumer Protection; Public Safety,5/16/11,5/4/15
"O'Connor, Mary",Joint Committee: Housing and Real Estate; Human Relations,5/16/11,5/4/15
"O'Connor, Mary","Joint Committee: Housing and Real Estate; License and Consumer Protection; Zoning, Landmarks and Building Standards",5/16/11,5/5/15
"O'Connor, Mary","Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",5/16/11,5/4/15
"O'Connor, Mary",Joint Committee: Human Relations; Public Safety,5/16/11,5/4/15
"O'Connor, Mary",Joint Committee: License and Consumer Protection; Human Relations,5/16/11,5/4/15
"O'Connor, Mary",Joint Committee: License and Consumer Protection; Transportation and Public Way,5/16/11,5/4/15
"O'Connor, Mary","Joint Committee: License and Consumer Protection; Zoning, Landmarks and Building Standards",5/16/11,5/4/15
"O'Connor, Mary",Joint Committee: Pedestrian and Traffic Safety; Transportation and Public Way,5/16/11,5/4/15
"O'Connor, Mary","Joint Committee: Public Safety; Zoning, Landmarks and Building Standards",5/16/11,5/4/15
"O'Connor, Mary",Joint Committee: Workforce Development and Audit; Public Safety,5/16/11,5/4/15
"O'Connor, Patrick",City Council,4/29/83,5/20/19
"O'Connor, Patrick",Committee on Aviation,5/21/07,5/20/19
"O'Connor, Patrick",Committee on Budget and Government Operations,5/21/07,5/20/19
"O'Connor, Patrick","Committee on Committees, Rules and Ethics",5/21/07,5/20/19
"O'Connor, Patrick","Committee on Economic, Capital and Technology Development",5/20/15,5/20/19
"O'Connor, Patrick",Committee on Education,5/21/07,5/16/11
"O'Connor, Patrick",Committee on Education and Child Development,5/21/07,5/20/19
"O'Connor, Patrick",Committee on Finance,5/21/07,5/20/19
"O'Connor, Patrick",Committee on Traffic Control and Safety,5/21/07,5/16/11
"O'Connor, Patrick",Committee on Workforce Development and Audit,5/21/07,5/20/19
"O'Connor, Patrick",Joint Committee; Finance; Public Safety,7/29/15,5/20/19
"O'Connor, Patrick",Joint Committee: Aviation; Finance,5/21/07,5/4/15
"O'Connor, Patrick",Joint Committee: Budget and Government Operations; Finance; Transportation and Public Way,5/21/07,5/4/15
"O'Connor, Patrick",Joint Committee: Budget and Government Operations; Health and Environmental Protection,5/21/07,5/4/15
"O'Connor, Patrick","Joint Committee: Budget and Government Operations; Housing and Real Estate; Special Events, Cultural Affairs and Recreation",3/11/15,5/18/15
"O'Connor, Patrick",Joint Committee: Budget and Government Operations; License and Consumer Protection,5/21/07,5/4/15
"O'Connor, Patrick",Joint Committee: Budget and Government Operations; Public Safety,4/13/16,5/20/19
"O'Connor, Patrick","Joint Committee: Budget and Government Operations; Zoning, Landmarks and Building Standards",5/16/11,5/5/15
"O'Connor, Patrick","Joint Committee: Committees, Rules and Ethics; Economic, Capital and Technology Development",5/21/07,5/4/15
"O'Connor, Patrick","Joint Committee: Economic, Capital and Technology Development; Finance",5/21/07,5/20/19
"O'Connor, Patrick",Joint Committee: Education and Child Development; Finance,5/21/07,5/4/15
"O'Connor, Patrick",Joint Committee: Education and Child Development; Health and Environmental Protection,8/26/16,5/20/19
"O'Connor, Patrick",Joint Committee: Finance; Budget and Government Operations,7/29/15,5/20/19
"O'Connor, Patrick",Joint Committee: Finance; Health and Environmental Protection,5/21/07,5/4/15
"O'Connor, Patrick",Joint Committee: Finance; Housing and Real Estate,5/21/07,5/4/15
"O'Connor, Patrick",Joint Committee: Finance; Human Relations,4/29/83,5/18/15
"O'Connor, Patrick",Joint Committee: Finance; License and Consumer Protection,3/18/15,5/20/19
"O'Connor, Patrick",Joint Committee: Finance; Police and Fire,5/21/07,5/16/11
"O'Connor, Patrick",Joint Committee: Finance; Public Safety,4/29/83,5/20/19
"O'Connor, Patrick","Joint Committee: Finance; Special Events, Cultural Affairs and Recreation",5/21/07,5/4/15
"O'Connor, Patrick",Joint Committee: Finance; Transportation and Public Way,2/5/14,5/4/15
"O'Connor, Patrick","Joint Committee: Finance; Zoning, Landmarks and Building Standards",5/21/07,5/4/15
"O'Connor, Patrick","Joint Committee: Workforce Development and Audit; Committees, Rules and Ethics",12/4/15,5/20/19
"O'Connor, Patrick",Joint Committee: Workforce Development and Audit; Public Safety,5/16/11,5/4/15
"O'Shea, Matthew J.",City Council,5/16/11,5/20/19
"O'Shea, Matthew J.",Committee on Budget and Government Operations,5/16/11,5/20/19
"O'Shea, Matthew J.","Committee on Committees, Rules and Ethics",5/16/11,5/20/19
"O'Shea, Matthew J.",Committee on Education and Child Development,5/16/11,5/20/19
"O'Shea, Matthew J.",Committee on Finance,5/20/15,5/20/19
"O'Shea, Matthew J.",Committee on License and Consumer Protection,5/16/11,5/20/19
"O'Shea, Matthew J.",Committee on Public Safety,5/16/11,5/20/19
"O'Shea, Matthew J.",Committee on Transportation and Public Way,5/16/11,5/20/19
"O'Shea, Matthew J.","Committee on Zoning, Landmarks and Building Standards",5/20/15,5/20/19
"O'Shea, Matthew J.",Joint Committee; Finance; Public Safety,7/29/15,5/20/19
"O'Shea, Matthew J.",Joint Committee: Budget and Government Operations; Finance; Transportation and Public Way,5/16/11,5/4/15
"O'Shea, Matthew J.",Joint Committee: Budget and Government Operations; Health and Environmental Protection,5/16/11,5/4/15
"O'Shea, Matthew J.","Joint Committee: Budget and Government Operations; Housing and Real Estate; Special Events, Cultural Affairs and Recreation",3/11/15,5/18/15
"O'Shea, Matthew J.",Joint Committee: Budget and Government Operations; License and Consumer Protection,5/16/11,5/4/15
"O'Shea, Matthew J.",Joint Committee: Budget and Government Operations; Public Safety,4/13/16,5/20/19
"O'Shea, Matthew J.","Joint Committee: Budget and Government Operations; Zoning, Landmarks and Building Standards",5/16/11,5/5/15
"O'Shea, Matthew J.","Joint Committee: Committees, Rules and Ethics; Economic, Capital and Technology Development",5/16/11,5/4/15
"O'Shea, Matthew J.","Joint Committee: Economic, Capital and Technology Development; Finance",9/24/15,5/20/19
"O'Shea, Matthew J.","Joint Committee: Economic, Capital and Technology Development; License and Consumer Protection",5/16/11,5/4/15
"O'Shea, Matthew J.",Joint Committee: Education and Child Development; Finance,5/16/11,5/4/15
"O'Shea, Matthew J.",Joint Committee: Education and Child Development; Health and Environmental Protection,8/26/16,5/20/19
"O'Shea, Matthew J.",Joint Committee: Finance; Budget and Government Operations,7/29/15,5/20/19
"O'Shea, Matthew J.",Joint Committee: Finance; License and Consumer Protection,3/18/15,5/20/19
"O'Shea, Matthew J.",Joint Committee: Finance; Public Safety,5/16/11,5/20/19
"O'Shea, Matthew J.",Joint Committee: Finance; Transportation and Public Way,2/5/14,5/4/15
"O'Shea, Matthew J.","Joint Committee: Finance; Zoning, Landmarks and Building Standards",5/18/11,5/4/15
"O'Shea, Matthew J.",Joint Committee: Health and Environmental Protection; License and Consumer Protection,5/16/11,5/4/15
"O'Shea, Matthew J.",Joint Committee: Health and Environmental Protection; License and Consumer Protection; Public Safety,5/16/11,5/4/15
"O'Shea, Matthew J.","Joint Committee: Housing and Real Estate; License and Consumer Protection; Zoning, Landmarks and Building Standards",5/16/11,5/5/15
"O'Shea, Matthew J.","Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",6/17/16,5/20/19
"O'Shea, Matthew J.",Joint Committee: Human Relations; Public Safety,5/16/11,5/20/19
"O'Shea, Matthew J.",Joint Committee: License and Consumer Protection; Housing and Real Estate,3/16/16,5/19/19
"O'Shea, Matthew J.",Joint Committee: License and Consumer Protection; Human Relations,5/16/11,5/4/15
"O'Shea, Matthew J.",Joint Committee: License and Consumer Protection; Public Safety,2/10/16,5/20/19
"O'Shea, Matthew J.",Joint Committee: License and Consumer Protection; Transportation and Public Way,5/16/11,5/20/19
"O'Shea, Matthew J.","Joint Committee: License and Consumer Protection; Zoning, Landmarks and Building Standards",5/16/11,5/19/19
"O'Shea, Matthew J.",Joint Committee: Pedestrian and Traffic Safety; Transportation and Public Way,5/16/11,5/4/15
"O'Shea, Matthew J.",Joint Committee: Public Safety; Health and Environmental Protection,1/25/17,5/20/19
"O'Shea, Matthew J.","Joint Committee: Public Safety; Zoning, Landmarks and Building Standards",5/16/11,5/4/15
"O'Shea, Matthew J.","Joint Committee: Workforce Development and Audit; Committees, Rules and Ethics",12/4/15,5/20/19
"O'Shea, Matthew J.",Joint Committee: Workforce Development and Audit; Public Safety,5/16/11,5/4/15
"Olivo, Frank",City Council,11/2/94,5/15/11
"Olivo, Frank",Committee on Aviation,5/21/07,5/16/11
"Olivo, Frank",Committee on Budget and Government Operations,5/21/07,5/16/11
"Olivo, Frank","Committee on Committees, Rules and Ethics",5/21/07,5/16/11
"Olivo, Frank",Committee on Finance,5/21/07,5/16/11
"Olivo, Frank",Committee on License and Consumer Protection,5/21/07,5/16/11
"Olivo, Frank",Committee on Zoning,5/21/07,5/16/11
"Olivo, Frank",Joint Committee: Finance; Police and Fire,5/21/07,5/16/11
"Osterman, Harry",City Council,5/16/11,5/20/19
"Osterman, Harry",Committee on Budget and Government Operations,5/20/15,4/12/16
"Osterman, Harry","Committee on Committees, Rules and Ethics",5/16/11,5/20/19
"Osterman, Harry",Committee on Education and Child Development,5/16/11,5/20/19
"Osterman, Harry",Committee on Finance,5/16/11,5/20/19
"Osterman, Harry",Committee on Health and Environmental Protection,5/20/15,5/20/19
"Osterman, Harry",Committee on Public Safety,5/16/11,5/20/19
"Osterman, Harry",Joint Committee; Finance; Public Safety,7/29/15,5/20/19
"Osterman, Harry",Joint Committee: Aviation; Finance,5/16/11,5/4/15
"Osterman, Harry",Joint Committee: Budget and Government Operations; Public Safety,4/13/16,5/20/19
"Osterman, Harry","Joint Committee: Committees, Rules and Ethics; Economic, Capital and Technology Development",5/16/11,5/4/15
"Osterman, Harry","Joint Committee: Economic, Capital and Technology Development; Finance",5/16/11,5/20/19
"Osterman, Harry",Joint Committee: Education and Child Development; Finance,5/16/11,5/4/15
"Osterman, Harry",Joint Committee: Education and Child Development; Health and Environmental Protection,8/26/16,5/20/19
"Osterman, Harry",Joint Committee: Finance; Budget and Government Operations,7/29/15,5/20/19
